Ser No.,Al,Ti,V,Cr,Mn,Fe,Ni,Cu,Nb,Mo,Al_wt%,Ti_wt%,V_wt%,Cr_wt%,Mn_wt%,Fe_wt%,Ni_wt%,Cu_wt%,Nb_wt%,Mo_wt%,Liquidus,Term. Temp,Peak Cracking Index,Num. Sim. Steps,Vol. Frac At Term. BCC_B2,Start Temp. BCC_B2,Vol. Frac At Term. BCC_B2#2,Start Temp. BCC_B2#2,Vol. Frac At Term. C14_LAVES,Start Temp. C14_LAVES,Vol. Frac At Term. CR3SI_A15,Start Temp. CR3SI_A15,Vol. Frac At Term. FCC_L12,Start Temp. FCC_L12,Vol. Frac At Term. HEUSLER_L21,Start Temp. HEUSLER_L21,Vol. Frac At Term. MU_PHASE,Start Temp. MU_PHASE,Vol. Frac At Term. SIGMA,Start Temp. SIGMA
265,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,7.5,10.27777778,10.27777778,10.27777778,4.62169307094095,8.19904314827404,8.72575377732836,8.90629133928713,9.41022066308479,9.56557888765463,7.33627007250111,10.884667848418,15.9136838058276,16.4367973866835,1592.64,742.61,12758.7803195331,872,0.787819865563693,1592.64,0.0128055067480543,754.77,0.110421348230828,1323.54,0,0,0.0717329334750892,835.11,0,0,0,0,0,0
266,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,8.75,10.13888889,10.13888889,10.13888889,4.56058317165607,8.09063207611226,8.61037832371593,8.78852874484578,9.28579491084579,9.43909892599263,8.56150747280254,10.7407463577962,15.7032666275991,16.2194633886338,1588.55,744.66,6936.4458869672,862,0.788935899193451,1588.55,0.00481977530335774,749.01,0.11055915767213,1316.56,0,0,0.0766672067757155,845,0,0,0,0,0,0
267,10,10,10,10,10,10,10,10,10,10,4.49943719514737,7.98215700170926,8.49493475632634,8.67069662733981,9.1612957018385,9.31254429482637,9.78746821194814,10.5967399007796,15.4927252261642,16.0020010839205,1582.48,746.15,70870.957658953,858,0.744624754304429,1582.48,0.00446261050319209,919.49,0.118079192315465,1309.38,0,0,0.0841175384032676,853.46,0.0393427361721835,973.77,0,0,0,0
268,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,11.25,9.861111111,9.861111111,9.861111111,4.43825510950684,7.87361786845911,8.37942301491725,8.55279492528047,9.03672297109505,9.18591492811539,11.0141529296854,10.4526484022208,15.2820594916553,15.7844103590644,1576.83,761,5453.88278287171,833,0.483012637412379,1576.83,0,0,0.108878129022292,1301.73,0,0,0.0784853109268058,867.36,0,0,0,0,4.42990163414963e-05,780.17
269,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,12.5,9.722222222,9.722222222,9.722222222,4.37703688270062,7.76501461953267,8.26384303900878,8.43482357693653,8.9120766533914,9.05921075955882,12.2415622682845,10.3084717866761,15.0712693137715,15.566691100139,1570.77,778.55,8381.66616475707,807,0.464395170707397,1570.77,0,0,0.107342033512042,1293.69,0,0,0.0782478817221524,880.64,0,0,0,0,0.00011956867162039,790.61
270,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,13.75,9.583333333,9.583333333,9.583333333,4.31578248269557,7.65634719810203,8.14819476812237,8.31678252057813,8.78735668350491,8.93243172285725,13.4696968700016,10.1642099787033,14.8603545822146,15.3488431932202,1564.28,804.2,7203.19189823394,771,0.446382467231498,1564.28,0,0,0.107160783720171,1285.71,0,0,0.0791611782389933,894.23,0,0,0,0,0,0
271,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,15,9.444444444,9.444444444,9.444444444,4.25449187742068,7.5476155472721,8.03247814170797,8.19867169440241,8.66256299613585,8.80557775163286,14.6985573778521,10.0198629027713,14.6493151865557,15.1308665242491,1557.32,827.24,6055.25748947988,739,0.429375442214655,1557.32,0,0,0.106601139880576,1278.23,0,0,0.0814054136474897,906.4,0,0,0,0,0,0
272,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,16.25,9.305555556,9.305555556,9.305555556,4.19316503483879,7.43881961020785,7.91669309927943,8.08049103667177,8.53769552605342,8.67864877957794,15.9281444341725,9.87543048342842,14.4381510164826,14.9127609792873,1549.86,846.73,11007.1095498878,719,0.413391256879706,1549.86,0,0,0.105497192680389,1268.97,0,0,0.0853842433425469,915.76,0,0,6.73927904668788e-05,1026.68,0,0
273,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,17.5,9.166666667,9.166666667,9.166666667,4.13180192266499,7.32995932963476,7.80083957988289,7.96224048517119,8.4127542075224,8.55164473987201,17.1584586862667,9.73091264463975,14.22686196083,14.6945264435154,1541.88,861.14,46422.1386196972,702,0.397524975055977,1541.88,0,0,0.102088751060008,1260.11,0,0,0.0914611188341006,923.03,0,0,0.00172441287512486,1061.7,0.000169983510673121,905.2
274,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,18.75,9.027777778,9.027777778,9.027777778,4.07040250878056,7.22103464857309,7.68491752287819,7.84391997800586,8.28773897514589,8.42456556603849,18.3895007781067,9.5863093107616,14.0154479090048,14.4761628027049,1533.34,869.24,56709.344724828,690,0.737872111207135,1533.34,7.48998655290002e-06,877.6,0.100764453432265,1244.24,0,0,0.0995815474460377,930.22,0,0,0.00321154563672317,1067.28,4.65140359420752e-05,899.62
275,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,20,8.888888889,8.888888889,8.888888889,4.00896676096245,7.11204550985804,7.56892686742825,7.72552945307996,8.16264976331462,8.29741119138492,19.6212713557562,9.44162040590467,13.8039087500548,14.2576699422562,1524.99,873.27,467972.735605709,689,0.365443290410411,1524.99,1.88835988161632e-05,882.36,0.0972331391986889,1241.4,0,0,0.110192260050163,937.31,0,0,0.00576662437349112,1080.05,0.000644768161028815,940.56
276,8.75,8.75,8.75,8.75,8.75,8.75,21.25,8.75,8.75,8.75,3.94749464694947,7.00299185625714,7.45286755262396,7.60706884822417,8.03748650634163,8.17018154913991,20.8537710660434,9.29684585408979,13.5922443728963,14.0390477474342,1515.31,873.9,3176.37461325452,676,0.707071545104565,1515.31,5.02500325659665e-05,889.44,0.09645579581793,1230.52,0,0,0.123236682685467,941.4,0,0,0.0104496379934878,1092.3,0.00385178619801322,957.04
277,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,22.5,8.611111111,8.611111111,8.611111111,3.88598613444222,6.89387363047015,7.33673951748408,7.48853810119552,7.91224913846218,8.04287657245296,22.0870005565629,9.15198557924784,13.3804546663142,13.820296103368,1503.88,875.24,45993.1709367078,673,0.684197450316558,1503.88,7.11759673334007e-05,893.97,0.0941979221090126,1221.88,0,0,0.119036225970002,951.86,0,0,0.0135181851168629,1102.83,0.00777531672009722,969.56
278,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,8.472222222,23.75,8.472222222,8.472222222,8.472222222,3.82444119110305,6.78469077512896,7.22054270095514,7.36993714967735,7.78693759383364,7.9154961943944,23.320960475676,9.00703950521956,13.1685395189615,13.6014148950503,1492.99,877.42,3226.64711873519,645,0.305181020258781,1492.99,0,0,0.0933189982129146,1211.22,0,0,0.143897187179185,972.28,0,0,0.0132204495045942,1101.71,0.00727236834405248,978.14
279,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,8.333333333,25,8.333333333,8.333333333,8.333333333,3.76285978455598,6.67544323279747,7.10427704191131,7.25126593127911,7.66155180653534,7.78804034795526,24.5556514725126,8.86200755575549,12.9564988193595,13.3824040073379,1385.58,880.73,3230.99300391184,525,0.241114473455257,1385.58,0,0,0.0907495034082215,1200.58,0,0,0.169268431183232,986.7,0,0,0.0148495623446734,1107.78,0.00281419848136528,964.77
280,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,8.194444444,26.25,8.194444444,8.194444444,8.194444444,3.70124188238667,6.56613094597149,6.98794247915432,7.13252438353634,7.53609171056849,7.66050896604713,25.7910741969718,8.71688965451573,12.7443324558971,13.1632633249509,1468.73,883.74,3281.88718277603,616,0.271620984567659,1468.73,6.3321592273946e-05,900.35,0.0894829733499941,1190.6,0,0,0.211631606950552,996.78,0,0,0.0164318906005977,1108.57,0.000609596699523874,952.72
281,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,8.055555556,27.5,8.055555556,8.055555556,8.055555556,3.63958745226445,6.45675385729532,6.87153895164389,7.01371244414581,7.41055724010467,7.5329019817548,27.027229297275,8.57168572535752,12.5320403172515,12.943992732907,1455.49,878.76,24607.7393149013,620,0.557771829211294,1455.49,0.00127803756091274,900.89,0.0833402233253006,1180.39,0,0,0.25461129960919,1004.97,0,0,0.0269496438168342,1146.72,0.0307670004436334,1028
282,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,7.916666667,28.75,7.916666667,7.916666667,7.916666667,3.57789646145944,6.34731190870503,6.75506639758606,6.89483005003503,7.28494832850267,7.40521932733684,28.2641174296474,8.4263956911979,12.3196222907253,12.7245921148042,1441.48,884.99,79800.7266308107,596,0.515130916097719,1441.48,4.66297607421396e-05,898.92,0.0783133866430143,1169.39,0,0,0.304463157677285,1014.87,0,0,0.0299330483585171,1142.53,0.0202479019463073,1023.83
283,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,7.777777778,30,7.777777778,7.777777778,7.777777778,3.51616887755834,6.23780504269828,6.63852475578448,6.77587713874151,7.15926490976577,7.27746093570696,29.5017392439677,8.28101947569943,12.1070782647111,12.5050613553665,1426.69,889.29,91414.5908018878,572,0.458262215840908,1426.69,3.18817037403028e-05,898.61,0.0724955202038202,1156.99,0,0,0.358676062830982,1023.74,0.00410019305121346,952.12,0.0278452273322047,1120.95,0.00223772920814064,1019.71
284,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,7.638888889,31.25,7.638888889,7.638888889,7.638888889,3.45440466799271,6.12823320149756,6.52191396475001,6.65685364750386,7.03350691758149,7.1496267394579,30.7400953932239,8.1355570021594,11.8944081270673,12.2854003387659,1411.08,891.99,10298.1853481401,560,0.182479117209936,1411.08,2.25802527577428e-05,900.09,0.0650045891373666,1145.99,0,0,0.413572767472245,1031.96,0.00605288299344463,955.88,0.0223435153139701,1128.46,0,0
285,7.5,7.5,7.5,7.5,7.5,7.5,32.5,7.5,7.5,7.5,3.39260380015549,6.0185963272568,6.40523396292051,6.53775951348621,6.90767428555861,7.02171667110235,31.9791865311793,7.99000819378404,11.6816117655195,12.0656089490372,1394.65,894.92,28598.4730866093,535,0.154143987286675,1394.65,1.05089115049897e-05,898.96,0.055928242832143,1131.24,0,0,0.427938931546558,1040.35,0.00894380666948546,957.17,0.0393789099065858,1135.56,0,0
286,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,7.361111111,33.75,7.361111111,7.361111111,7.361111111,3.33076624140088,5.90889436206123,6.28848468866073,6.41859467377809,6.7817669472271,6.89373066307288,33.2190133123737,7.84437297368841,11.4686890676596,11.8456870700774,1278.16,895.79,94310.7171405495,413,0.0948145490845633,1278.16,9.45734678553453e-06,899.82,0.0462474370486212,1114.14,0,0,0.528894515653121,1049.29,0.00873703463256149,961.08,0.0434988783732532,1128.17,0,0
287,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,7.222222222,35,7.222222222,7.222222222,7.222222222,3.26889195904431,5.79912724792729,6.17166608026223,6.29935906539427,6.65578483603797,6.7656686477218,34.459576392124,7.69865126489623,11.2556399209462,11.6256345856457,1359.07,897.79,3143.39473722922,489,0.109649372971431,1359.07,4.47450922846108e-06,900.3,0.0381413096489272,1097.62,0,0,0.586341056285251,1058.4,0.00928988278235217,962.76,0.0462551170037534,1121.07,0,0
288,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,7.083333333,36.25,7.083333333,7.083333333,7.083333333,3.20698092036238,5.68929492680254,6.05477807594324,6.18005262527472,6.52972788536315,6.63753055732108,35.7008764265257,7.55284299033978,11.0424642127043,11.4054513793631,1340.26,903.77,54688.6258231191,479,0.220862664740632,1340.26,0,0,0.031292691105572,1081.13,0,0,0.642661589433926,1065.53,0.0101581649149116,966.84,0.0480054301744622,1111.16,0,0
289,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,6.944444444,37.5,6.944444444,6.944444444,6.944444444,3.1450330925928,5.57939734056555,5.93782061384858,6.06067529028446,6.40359602849542,6.50931632406215,36.9429140724543,7.40694807285976,10.8291618301248,11.1851373347122,1320.38,902.53,68367.4326455653,453,0.0752020580343262,1320.38,0,0,0.018055553914434,1066.63,0,0,0.689575587198194,1073.66,0.00764633518123366,964.22,0.0488941897870821,1109.49,0,0
290,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,6.805555556,38.75,6.805555556,6.805555556,6.805555556,3.08304844310732,5.46943443133266,5.82079363237613,5.94122699754681,6.27738919900043,6.38102588041391,38.1856899840975,7.26096643561254,10.6157326608601,10.9646923356526,1200.71,908.54,118676.789021649,339,0.0351730946278814,1200.71,0,0,0.0117990335513372,1056.96,0,0,0.736051648294773,1082.18,0.007812728553496,968.66,0.0465028425855697,1100.98,0,0
291,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,40,6.666666667,6.666666667,6.666666667,3.02102693872539,5.35940614024046,5.70369706888106,5.8217076831208,6.15110732931938,6.25265915770215,39.4292048267164,7.11489800045377,10.4021765906612,10.7441162641794,1277.98,912.13,249798.508783266,408,0.0566271092698067,1277.98,0,0,0.0066828173950213,1047.74,0,0,0.774111026316946,1090.15,0.00614872045594056,967.78,0.0418392850467417,1092.21,0,0
292,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,6.527777778,41.25,6.527777778,6.527777778,6.527777778,2.95896854673502,5.24931240925674,5.58653086160312,5.70211728396836,6.02475035284741,6.12421608822242,40.673459256178,6.96874269034259,10.1884935068922,10.5234090039542,1178.31,911.95,68854.6153495655,313,0.0296000249022537,1178.31,0,0,0.00207637648080341,1040.5,0,0,0.80807845653857,1099.32,0.0013821775390079,956.77,0.03158385036349,1086.46,0,0
293,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,6.388888889,42.5,6.388888889,6.388888889,6.388888889,2.89687323421778,5.13915317998305,5.46929494839235,5.58245573665362,5.89831820255936,5.99569660384301,41.9184539324881,6.82250042775196,9.97468329620627,10.3025704379045,1231.88,913.9,14492.8252010761,349,0.0481890320859938,1231.88,0,0,0.000756066554257806,1029.95,0,0,0.827556802225837,1106.88,0.00169424815477743,960.33,0.0233359888656524,1080.84,0,0
294,6.25,6.25,6.25,6.25,6.25,6.25,43.75,6.25,6.25,6.25,2.83474096821606,5.02892839395146,5.35198926702478,5.4627229776652,5.77181081135031,5.86710063635113,43.1641895164383,6.67617113506256,9.76074584512199,10.0816004488182,1207.77,917.17,5113.35008359385,319,0.0429704572663058,1207.77,0,0,0,0,0,0,0.86537960120983,1115.13,0.0009053752822774,955.05,0.0175004929032988,1075.1,0,0
295,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,6.111111111,45,6.111111111,6.111111111,6.111111111,2.77257171573301,4.91863799262442,5.23461375520239,5.34291894341611,5.64522811203543,5.73842811745274,44.4106666696066,6.52975473456266,9.54668104002264,9.86049891934399,1182.66,921.4,163757.081868002,295,0.0371702080517485,1182.66,0,0,0,0,0,0,0.888340222524342,1123.21,9.37244193093694e-05,969.1,0.0131608942131206,1069.18,0,0
296,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,5.972222222,46.25,5.972222222,5.972222222,5.972222222,2.71036544373248,4.80828191739465,5.11716835055295,5.22304357024364,5.51857003734989,5.60967897877252,45.6578860543591,6.383251148448,9.33248876715623,9.63926573199053,1156.74,923.81,8408.92959437515,260,0.0312164823723761,1156.74,0,0,0,0,0,0,0.90893142796763,1131.1,0,0,0.00985550213434565,1063.33,0,0
297,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,5.833333333,47.5,5.833333333,5.833333333,5.833333333,2.64812211913896,4.69786010958508,4.99965299062994,5.10309679440922,5.39183651994872,5.48085315185366,46.9058483338509,6.2366602988216,9.11816891263525,9.41790076912663,1139.48,927.77,178065.447095571,240,0.0249526858941873,1136,0,0,0,0,0,0,0.927972599304002,1139.48,0,0,0.00745756274497143,1057.55,0,0
298,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,5.694444444,48.75,5.694444444,5.694444444,5.694444444,2.58584170883755,4.58737251044871,4.8820676129124,4.98307855209834,5.26502749240669,5.35195056815777,48.1545541720274,6.08998210769369,8.9037213624365,9.19640391298093,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,50,5.555555556,5.555555556,5.555555556,2.52352417989826,4.47681906156661,4.76441215522857,4.86298877985287,5.13814288767515,5.22297115952926,49.404004229126,5.94321649751001,8.68914600317353,8.97477504643975,1160.35,936.48,7473.48899827277,241,0.0159884392749084,1131.25,0,0,0,0,0,0,0.954156667313835,1160.35,0,0,0.00416707330449062,1045.6,0,0
300,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,0.0001,11.1111,11.1111,5.03273861645882,8.92825214417145,9.50180752352105,9.69840179013389,10.2471497335637,10.4163252552125,10.9475401236312,0.000106674692439033,17.3290198614159,17.8986582771992,1537.96,826.78,5168.67698995298,734,0.623891166943706,1537.96,0.0151967676585247,894.41,0.147504883449727,1301.86,0,0,0.0181532310192352,858.52,0.117662912647622,1093.21,0,0,0,0
301,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,1.25,10.97222222,10.97222222,4.96569162283475,8.80930846157553,9.37522283931687,9.56919804391504,10.1106354745866,10.2775572113708,10.8016951456171,1.33232213850823,17.098159732825,17.6602093294501,1540.56,827.47,8011.38231123175,732,0.588124986679324,1540.56,0.0456865591797328,1080.1,0.119401930597356,1299.57,0,0,0.0029419817391387,839.5,0.00138183885169013,911.03,0,0,0,0
302,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,2.5,10.83333333,10.83333333,4.89875096273176,8.69055341831892,9.24883891273743,9.44019920903567,9.97433772109397,10.1390092474151,10.6560814711888,2.66242476842284,16.8676657380312,17.4221385510244,1543.01,820.26,7806.81818795109,739,0.605172183069557,1543.01,0.0017798398887563,1069.86,0.114375339016436,1298.91,0,0,0.00627888505758818,841.29,0,0,0,0,0,0
303,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,3.75,10.69444444,10.69444444,4.83192172592017,8.57199604382999,9.12266535326608,9.31141509380125,9.83826683635766,10.00069189771,10.5107101719455,3.99031343132991,16.637555402429,17.1844640434104,1547.46,801.51,36313.1275171452,769,0.580487008546405,1547.46,0,0,0.113899503728694,1299.36,0,0,0.0141856173967091,823.49,0,0,0,0,3.74283421789538e-05,825.26
304,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,5,10.55555556,10.55555556,4.76520363467381,8.45363584541291,8.99670163655597,9.18284516301606,9.70242225489992,9.86260458744196,10.3655806437592,5.31599364561432,16.4078277697356,16.9471848188903,1553.73,782.71,17065.98330406,794,0.561902854064905,1553.73,0,0,0.113983926695975,1300.74,0,0,0.0250572639853846,824.99,0,0,0,0,0.000255437683447209,834.5
305,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,6.25,10.41666667,10.41666667,4.69859641152984,8.33547233083904,8.87094723875744,9.0544888819919,9.5668034117792,9.72474674234245,10.2206922830747,6.63947092442808,16.1784818845746,16.7102998906828,1482.81,768.17,5378.14654146141,733,0.464896046370624,1482.81,0,0,0.111701940598075,1300.82,2.62914498415167e-05,833.57,0.0374769559801134,831.83,0,0,0,0,1.40317247156295e-05,797.59
306,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,7.5,10.27777778,10.27777778,4.63209978054619,8.21750501057758,8.74540163889199,8.92634571897115,9.43140974515033,9.58711779129055,10.0760444896448,7.96075075070617,15.9495167968062,16.473808277415,1567.24,759.06,4529.61274689783,827,0.529483435633064,1567.24,0,0,0.112391733029659,1304.25,1.04805020516299e-05,817.53,0.0507966650057962,838.75,0,0,0,0,0,0
307,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,8.75,10.13888889,10.13888889,4.56571346651664,8.09973339640323,8.6200643173705,8.79841514361423,9.29624069466649,9.44971716468838,9.93163666482326,9.27983859276183,15.7209315588242,16.2377090003312,1574.19,754.52,5140.91845764299,836,0.515422249421868,1574.19,0,0,0.112047252105414,1306.07,0,0,0.0643184870087358,846.78,0,0,0,0,0,0
308,10,10,10,10,10,10,10,10,10,10,4.49943719514737,7.98215700170926,8.49493475632634,8.67069662733981,9.1612957018385,9.31254429482637,9.78746821194814,10.5967399007796,15.4927252261642,16.0020010839205,1582.48,746.15,70870.957658953,858,0.744624754304429,1582.48,0.00446261050319209,919.49,0.118079192315465,1309.38,0,0,0.0841175384032676,853.46,0.0393427361721835,973.77,0,0,0,0
309,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,11.25,9.861111111,9.861111111,4.43327069310668,7.86477534159579,8.37001243970946,8.54318964342062,9.0265742101362,9.17559861598632,9.64353853645062,11.9114601058263,15.2648968576744,15.7666835560936,1591.2,746.92,6253.4005514578,861,0.492159910421095,1591.2,0,0,0.107698216121664,1312.1,0,0,0.0933148025271526,863.83,0,0,0,0,0,0
310,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,12.5,9.722222222,9.722222222,4.36721368787232,7.74758793259893,8.24529685299799,8.41589366668925,8.89207566467755,9.03887956412533,9.49984704552258,13.2240046228856,15.0374455149902,15.5317554476402,1600.29,747.04,104886.253204783,880,0.482042896691026,1600.29,0,0,0.104977497566962,1313.85,0,0,0.107584854109504,871.64,0,0,0,0,0,0
311,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,13.75,9.583333333,9.583333333,4.30126590786491,7.63059429292749,8.12078748345023,8.28880817379526,8.75779951250027,8.90238657715202,9.3563931484069,14.534378848206,14.8103702629937,15.2972157927032,1609.7,747.03,10382.835730851,884,0.469564360195081,1609.7,0.00327468540536814,751.89,0.102573539738065,1315.47,0,0,0.12243409405611,878.05,0,0,0,0,0,0
312,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,15,9.444444444,9.444444444,4.23542708240244,7.51379394238223,7.99648382001871,8.16193264311753,8.62374520246924,8.76611909483226,9.2131762562985,15.8425881602055,14.5836701696568,15.0630636286168,1619.35,746.88,90342.5192099763,901,0.74045584672662,1619.35,0.00433514790375274,751.94,0.100431690226654,1315.27,0,0,0.137771577144896,884.61,0,0,0,0,0,0
313,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,16.25,9.305555556,9.305555556,4.16969694177341,7.39718640248565,7.87238535348829,8.03526655490513,8.48991218542538,8.63007655894063,9.0701957825034,17.148637918018,14.3573443062931,14.8292979961669,1629.05,746.94,27655.0498394273,909,0.727239222280916,1629.05,0.00515838217762307,752.97,0.0983820816625209,1315.96,0,0,0.153458490468209,890.75,0,0,0,0,0,0
314,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,17.5,9.166666667,9.166666667,4.10407521693157,7.28077119594038,7.74849157589978,7.90880939068912,8.3562999135641,8.49425841262854,8.92745114177468,18.4525334675597,14.1313917465067,14.5959179385054,1639.25,746.74,33529.3419106009,920,0.713384829583949,1639.25,0.00597920905849171,754.66,0.0961722448251909,1317.06,0,0,0.169578507441913,895.97,0,0,0,0,0,0
