Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Source
1645,0.0,1.019533165,2.7,0.657,11.07,12.483,28.87046207,0.360004762,0.0,25.2,17.64,0.0,2092.77,798.27,1294.5,0.860952808,0.071012165,0.931964974,0.068035026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1646,0.0,2.039066331,2.4,0.584,9.84,11.096,35.24092415,0.720009524,0.0,22.4,15.68,0.0,2102.04,805.54,1296.5,0.883466711,0.01256747,0.896034181,0.103965819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1647,0.0,3.058599496,2.1,0.511,8.61,9.709,41.61138622,1.080014286,0.0,19.6,13.72,0.0,2102.7,749.3,1353.4,0.903565201,0.0,0.903565201,0.096434799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1648,0.0,4.078132662,1.8,0.438,7.38,8.322,47.98184829,1.440019047,0.0,16.8,11.76,0.0,2091.95,750.61,1341.34,0.936237442,0.0,0.936237442,0.063762558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1649,0.0,5.097665827,1.5,0.365,6.15,6.935,54.35231036,1.800023809,0.0,14.0,9.8,0.0,2067.25,749.22,1318.03,0.961782545,0.0,0.961782545,0.038217455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1650,0.0,6.117198992,1.2,0.292,4.92,5.548,60.72277244,2.160028571,0.0,11.2,7.84,0.0,2025.3,751.17,1274.13,0.971838302,0.0,0.971838302,0.028161698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1651,0.0,7.136732158,0.9,0.219,3.69,4.161,67.09323451,2.520033333,0.0,8.4,5.88,0.0,1961.21,752.78,1208.43,0.980656152,0.0,0.980656152,0.019343848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1652,0.0,8.156265323,0.6,0.146,2.46,2.774,73.46369658,2.880038095,0.0,5.6,3.92,0.0,1868.35,765.97,1102.38,0.987542478,0.0,0.987542478,0.012457522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1653,0.0,9.175798489,0.3,0.073,1.23,1.387,79.83415865,3.240042857,0.0,2.8,1.96,0.0,1749.17,911.04,838.13,0.990037968,0.0,0.990037968,0.009962032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1654,0.0,0.0,28.25182697,5.023084532,0.0,26.76433769,23.44113111,16.51961971,0.0,0.0,0.0,0.0,1211.0,888.64,322.36,0.242590927,0.066346486,0.308937413,0.691062587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1655,0.0,1.019533165,25.42664427,4.520776079,0.0,24.08790392,29.71748007,15.2276625,0.0,0.0,0.0,0.0,1137.64,833.6,304.04,0.517837619,0.056180959,0.574018578,0.425981422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1656,0.0,2.039066331,22.60146157,4.018467626,0.0,21.41147015,35.99382903,13.93570529,0.0,0.0,0.0,0.0,1152.4,771.17,381.23,0.859759138,0.088343595,0.948102733,0.051897267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1657,0.0,3.058599496,19.77627888,3.516159172,0.0,18.73503638,42.27017799,12.64374808,0.0,0.0,0.0,0.0,1155.49,755.38,400.11,0.879862719,0.006601249,0.886463967,0.113536033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1658,0.0,4.078132662,16.95109618,3.013850719,0.0,16.05860261,48.54652696,11.35179087,0.0,0.0,0.0,0.0,1129.46,908.63,220.83,0.90028356,0.0,0.90028356,0.09971644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1659,0.0,5.097665827,14.12591348,2.511542266,0.0,13.38216884,54.82287592,10.05983366,0.0,0.0,0.0,0.0,1108.55,913.68,194.87,0.934645962,0.0,0.934645962,0.065354038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1660,0.0,6.117198992,11.30073079,2.009233813,0.0,10.70573507,61.09922488,8.767876454,0.0,0.0,0.0,0.0,1234.98,910.99,323.99,0.95597566,0.0,0.95597566,0.04402434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1661,0.0,7.136732158,8.47554809,1.50692536,0.0,8.029301306,67.37557384,7.475919245,0.0,0.0,0.0,0.0,1364.15,907.48,456.67,0.976198708,0.0,0.976198708,0.023801292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1662,0.0,8.156265323,5.650365393,1.004616906,0.0,5.352867537,73.6519228,6.183962036,0.0,0.0,0.0,0.0,1483.74,920.23,563.51,0.98939333,0.0,0.98939333,0.01060667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1663,0.0,9.175798489,2.825182697,0.502308453,0.0,2.676433769,79.92827177,4.892004827,0.0,0.0,0.0,0.0,1590.24,1062.11,528.13,0.990079806,0.0,0.990079806,0.009920194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massive_table_clean.csv
1,0.0,0.0001,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,11.1111,0.0,1616.61,827.4,789.2099999999999,0.5417386496860797,0.161854049107264,0.7035926987933436,0.2964073012066563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
2,0.0,1.25,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,10.97222222,0.0,1613.62,827.38,786.2399999999999,0.59861662181909,0.140155261677269,0.738771883496359,0.261228116503641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
3,0.0,2.5,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,10.83333333,0.0,1610.22,828.66,781.5600000000001,0.6844411546133998,0.152522539283933,0.8369636938973328,0.1630363061026671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
4,0.0,3.75,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,10.69444444,0.0,1606.43,816.06,790.3700000000001,0.7138142040358227,0.133391558743571,0.8472057627793937,0.1527942372206062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
5,0.0,5.0,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,10.55555556,0.0,1602.27,793.04,809.23,0.7271801601811075,0.116059048740375,0.8432392089214825,0.1567607910785174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
6,0.0,6.25,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,10.41666667,0.0,1598.64,711.496,887.1440000000001,0.517630108695665,0.149618848268087,0.667248956963752,0.332751043036248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
7,0.0,7.5,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,10.27777778,0.0,1592.77,766.64,826.13,0.7746585442433209,0.0933824018332587,0.8680409460765797,0.1319590539234203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
8,0.0,8.75,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,10.13888889,0.0,1587.85,738.88,848.9699999999999,0.6639796630671829,0.108277397797284,0.7722570608644669,0.2277429391355331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
9,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1582.48,746.15,836.33,0.749087364807621,0.0841175384032676,0.8332049032108886,0.1667950967891114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
10,0.0,11.25,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,0.0,1577.66,703.997,873.6630000000001,0.723413395589917,0.0775093857919604,0.8009227813818774,0.1990772186181225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
11,0.0,12.5,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,9.722222222,0.0,1570.96,712.465,858.495,0.7688025900877669,0.0649868758212536,0.8337894659090205,0.1662105340909795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
12,0.0,13.75,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,9.583333333,0.0,1564.83,746.13,818.6999999999999,0.8523007616766292,0.044632293910643,0.8969330555872722,0.1030669444127277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
13,0.0,15.0,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,9.444444444,0.0,1558.46,745.02,813.44,0.8680934636351126,0.0357969546253274,0.90389041826044,0.0961095817395599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
14,0.0,16.25,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,9.305555556,0.0,1551.83,756.41,795.42,0.885720895814333,0.020165335315697,0.90588623113003,0.09411376886997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
15,0.0,17.5,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,9.166666667,0.0,1544.94,758.63,786.3100000000001,0.8964449370577412,0.0056016708011661,0.9020466078589072,0.0979533921410926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
16,0.0,18.75,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,9.027777778,0.0,1538.58,722.151,816.429,0.9129646878356016,0.0,0.9129646878356016,0.0870353121643984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
17,0.0,20.0,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,8.888888889,0.0,1530.34,729.79,800.55,0.9060494565136868,0.0,0.9060494565136868,0.0939505434863131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
18,0.0,21.25,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,0.0,1522.62,778.34,744.2799999999999,0.9088509305059864,0.0,0.9088509305059864,0.0911490694940134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
19,0.0,22.5,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,8.611111111,0.0,1514.59,775.98,738.6099999999999,0.9105056576381844,0.0,0.9105056576381844,0.0894943423618157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleaned_Scheil_Data.csv
